"No.","Time","Source","Destination","Protocol","Length","Info"
"6016","107.922756","host","1.4.1","USB","27","URB_INTERRUPT in"
"6017","107.930741","1.4.1","host","USB","31","URB_INTERRUPT in"
"6018","107.930769","host","1.4.1","USB","27","URB_INTERRUPT in"
"6019","107.938740","1.4.1","host","USB","31","URB_INTERRUPT in"
"6020","107.938775","host","1.4.1","USB","27","URB_INTERRUPT in"
"6021","107.946744","1.4.1","host","USB","31","URB_INTERRUPT in"
"6022","107.946766","host","1.4.1","USB","27","URB_INTERRUPT in"
"6023","107.954763","1.4.1","host","USB","31","URB_INTERRUPT in"
"6024","107.954798","host","1.4.1","USB","27","URB_INTERRUPT in"
"6025","107.962741","1.4.1","host","USB","31","URB_INTERRUPT in"
"6026","107.962770","host","1.4.1","USB","27","URB_INTERRUPT in"
"6027","107.970785","1.4.1","host","USB","31","URB_INTERRUPT in"
"6028","107.970848","host","1.4.1","USB","27","URB_INTERRUPT in"
"6029","107.978813","1.4.1","host","USB","31","URB_INTERRUPT in"
"6030","107.978834","host","1.4.1","USB","27","URB_INTERRUPT in"
"6031","107.986744","1.4.1","host","USB","31","URB_INTERRUPT in"
"6032","107.986814","host","1.4.1","USB","27","URB_INTERRUPT in"
"6033","107.994740","1.4.1","host","USB","31","URB_INTERRUPT in"
"6034","107.994764","host","1.4.1","USB","27","URB_INTERRUPT in"
"6035","108.002740","1.4.1","host","USB","31","URB_INTERRUPT in"
"6036","108.002815","host","1.4.1","USB","27","URB_INTERRUPT in"
"6037","108.010734","1.4.1","host","USB","31","URB_INTERRUPT in"
"6038","108.010806","host","1.4.1","USB","27","URB_INTERRUPT in"
"6039","108.018742","1.4.1","host","USB","31","URB_INTERRUPT in"
"6040","108.018820","host","1.4.1","USB","27","URB_INTERRUPT in"
"6041","108.026738","1.4.1","host","USB","31","URB_INTERRUPT in"
"6042","108.026808","host","1.4.1","USB","27","URB_INTERRUPT in"
"6043","108.034788","1.4.1","host","USB","31","URB_INTERRUPT in"
"6044","108.034966","host","1.4.1","USB","27","URB_INTERRUPT in"
"6045","108.042739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6046","108.042760","host","1.4.1","USB","27","URB_INTERRUPT in"
"6047","108.050742","1.4.1","host","USB","31","URB_INTERRUPT in"
"6048","108.050783","host","1.4.1","USB","27","URB_INTERRUPT in"
"6049","108.058814","1.4.1","host","USB","31","URB_INTERRUPT in"
"6050","108.058837","host","1.4.1","USB","27","URB_INTERRUPT in"
"6051","108.066794","1.4.1","host","USB","31","URB_INTERRUPT in"
"6052","108.066831","host","1.4.1","USB","27","URB_INTERRUPT in"
"6053","108.074806","1.4.1","host","USB","31","URB_INTERRUPT in"
"6054","108.074826","host","1.4.1","USB","27","URB_INTERRUPT in"
"6055","108.082742","1.4.1","host","USB","31","URB_INTERRUPT in"
"6056","108.082778","host","1.4.1","USB","27","URB_INTERRUPT in"
"6057","108.090739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6058","108.090759","host","1.4.1","USB","27","URB_INTERRUPT in"
"6059","108.098716","1.4.1","host","USB","31","URB_INTERRUPT in"
"6060","108.098757","host","1.4.1","USB","27","URB_INTERRUPT in"
"6061","108.106810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6062","108.106838","host","1.4.1","USB","27","URB_INTERRUPT in"
"6063","108.114716","1.4.1","host","USB","31","URB_INTERRUPT in"
"6064","108.114755","host","1.4.1","USB","27","URB_INTERRUPT in"
"6065","108.122813","1.4.1","host","USB","31","URB_INTERRUPT in"
"6066","108.122834","host","1.4.1","USB","27","URB_INTERRUPT in"
"6067","108.130739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6068","108.130765","host","1.4.1","USB","27","URB_INTERRUPT in"
"6069","108.138777","1.4.1","host","USB","31","URB_INTERRUPT in"
"6070","108.138799","host","1.4.1","USB","27","URB_INTERRUPT in"
"6071","108.146808","1.4.1","host","USB","31","URB_INTERRUPT in"
"6072","108.146828","host","1.4.1","USB","27","URB_INTERRUPT in"
"6073","108.154810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6074","108.154835","host","1.4.1","USB","27","URB_INTERRUPT in"
"6075","108.162746","1.4.1","host","USB","31","URB_INTERRUPT in"
"6076","108.162808","host","1.4.1","USB","27","URB_INTERRUPT in"
"6077","108.170800","1.4.1","host","USB","31","URB_INTERRUPT in"
"6078","108.170825","host","1.4.1","USB","27","URB_INTERRUPT in"
"6079","108.178806","1.4.1","host","USB","31","URB_INTERRUPT in"
"6080","108.178828","host","1.4.1","USB","27","URB_INTERRUPT in"
"6081","108.186787","1.4.1","host","USB","31","URB_INTERRUPT in"
"6082","108.186817","host","1.4.1","USB","27","URB_INTERRUPT in"
"6083","108.194788","1.4.1","host","USB","31","URB_INTERRUPT in"
"6084","108.194808","host","1.4.1","USB","27","URB_INTERRUPT in"
"6085","108.202792","1.4.1","host","USB","31","URB_INTERRUPT in"
"6086","108.202828","host","1.4.1","USB","27","URB_INTERRUPT in"
"6087","108.210805","1.4.1","host","USB","31","URB_INTERRUPT in"
"6088","108.210825","host","1.4.1","USB","27","URB_INTERRUPT in"
"6089","108.218780","1.4.1","host","USB","31","URB_INTERRUPT in"
"6090","108.218841","host","1.4.1","USB","27","URB_INTERRUPT in"
"6091","108.226795","1.4.1","host","USB","31","URB_INTERRUPT in"
"6092","108.226814","host","1.4.1","USB","27","URB_INTERRUPT in"
"6093","108.234788","1.4.1","host","USB","31","URB_INTERRUPT in"
"6094","108.234851","host","1.4.1","USB","27","URB_INTERRUPT in"
"6095","108.242739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6096","108.242761","host","1.4.1","USB","27","URB_INTERRUPT in"
"6097","108.250742","1.4.1","host","USB","31","URB_INTERRUPT in"
"6098","108.250777","host","1.4.1","USB","27","URB_INTERRUPT in"
"6099","108.258739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6100","108.258761","host","1.4.1","USB","27","URB_INTERRUPT in"
"6101","108.266776","1.4.1","host","USB","31","URB_INTERRUPT in"
"6102","108.266833","host","1.4.1","USB","27","URB_INTERRUPT in"
"6103","108.274759","1.4.1","host","USB","31","URB_INTERRUPT in"
"6104","108.274779","host","1.4.1","USB","27","URB_INTERRUPT in"
"6105","108.282747","1.4.1","host","USB","31","URB_INTERRUPT in"
"6106","108.282780","host","1.4.1","USB","27","URB_INTERRUPT in"
"6107","108.290796","1.4.1","host","USB","31","URB_INTERRUPT in"
"6108","108.290818","host","1.4.1","USB","27","URB_INTERRUPT in"
"6109","108.298810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6110","108.298843","host","1.4.1","USB","27","URB_INTERRUPT in"
"6111","108.306810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6112","108.306829","host","1.4.1","USB","27","URB_INTERRUPT in"
"6113","108.314741","1.4.1","host","USB","31","URB_INTERRUPT in"
"6114","108.314780","host","1.4.1","USB","27","URB_INTERRUPT in"
"6115","108.322806","1.4.1","host","USB","31","URB_INTERRUPT in"
"6116","108.322827","host","1.4.1","USB","27","URB_INTERRUPT in"
"6117","108.330798","1.4.1","host","USB","31","URB_INTERRUPT in"
"6118","108.330818","host","1.4.1","USB","27","URB_INTERRUPT in"
"6119","108.338749","1.4.1","host","USB","31","URB_INTERRUPT in"
"6120","108.338772","host","1.4.1","USB","27","URB_INTERRUPT in"
"6121","108.346809","1.4.1","host","USB","31","URB_INTERRUPT in"
"6122","108.346830","host","1.4.1","USB","27","URB_INTERRUPT in"
"6123","108.354716","1.4.1","host","USB","31","URB_INTERRUPT in"
"6124","108.354762","host","1.4.1","USB","27","URB_INTERRUPT in"
"6125","108.362775","1.4.1","host","USB","31","URB_INTERRUPT in"
"6126","108.362795","host","1.4.1","USB","27","URB_INTERRUPT in"
"6127","108.370740","1.4.1","host","USB","31","URB_INTERRUPT in"
"6128","108.370780","host","1.4.1","USB","27","URB_INTERRUPT in"
"6129","108.378777","1.4.1","host","USB","31","URB_INTERRUPT in"
"6130","108.378831","host","1.4.1","USB","27","URB_INTERRUPT in"
"6131","108.386815","1.4.1","host","USB","31","URB_INTERRUPT in"
"6132","108.386852","host","1.4.1","USB","27","URB_INTERRUPT in"
"6133","108.394806","1.4.1","host","USB","31","URB_INTERRUPT in"
"6134","108.394826","host","1.4.1","USB","27","URB_INTERRUPT in"
"6135","108.402736","1.4.1","host","USB","31","URB_INTERRUPT in"
"6136","108.402819","host","1.4.1","USB","27","URB_INTERRUPT in"
"6137","108.410762","1.4.1","host","USB","31","URB_INTERRUPT in"
"6138","108.410782","host","1.4.1","USB","27","URB_INTERRUPT in"
"6139","108.418744","1.4.1","host","USB","31","URB_INTERRUPT in"
"6140","108.418814","host","1.4.1","USB","27","URB_INTERRUPT in"
"6141","108.426808","1.4.1","host","USB","31","URB_INTERRUPT in"
"6142","108.426827","host","1.4.1","USB","27","URB_INTERRUPT in"
"6143","108.434791","1.4.1","host","USB","31","URB_INTERRUPT in"
"6144","108.434851","host","1.4.1","USB","27","URB_INTERRUPT in"
"6145","108.442807","1.4.1","host","USB","31","URB_INTERRUPT in"
"6146","108.442828","host","1.4.1","USB","27","URB_INTERRUPT in"
"6147","108.450780","1.4.1","host","USB","31","URB_INTERRUPT in"
"6148","108.450845","host","1.4.1","USB","27","URB_INTERRUPT in"
"6149","108.474767","1.4.1","host","USB","31","URB_INTERRUPT in"
"6150","108.474801","host","1.4.1","USB","27","URB_INTERRUPT in"
"6151","108.482744","1.4.1","host","USB","31","URB_INTERRUPT in"
"6152","108.482814","host","1.4.1","USB","27","URB_INTERRUPT in"
"6153","108.490783","1.4.1","host","USB","31","URB_INTERRUPT in"
"6154","108.490843","host","1.4.1","USB","27","URB_INTERRUPT in"
"6155","108.498745","1.4.1","host","USB","31","URB_INTERRUPT in"
"6156","108.498780","host","1.4.1","USB","27","URB_INTERRUPT in"
"6157","108.506800","1.4.1","host","USB","31","URB_INTERRUPT in"
"6158","108.506818","host","1.4.1","USB","27","URB_INTERRUPT in"
"6159","108.562808","1.4.1","host","USB","31","URB_INTERRUPT in"
"6160","108.562846","host","1.4.1","USB","27","URB_INTERRUPT in"
"6161","108.570810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6162","108.570842","host","1.4.1","USB","27","URB_INTERRUPT in"
"6163","108.578743","1.4.1","host","USB","31","URB_INTERRUPT in"
"6164","108.578767","host","1.4.1","USB","27","URB_INTERRUPT in"
"6165","108.586755","1.4.1","host","USB","31","URB_INTERRUPT in"
"6166","108.586794","host","1.4.1","USB","27","URB_INTERRUPT in"
"6167","108.594734","1.4.1","host","USB","31","URB_INTERRUPT in"
"6168","108.594773","host","1.4.1","USB","27","URB_INTERRUPT in"
"6169","108.602753","1.4.1","host","USB","31","URB_INTERRUPT in"
"6170","108.602821","host","1.4.1","USB","27","URB_INTERRUPT in"
"6171","108.610807","1.4.1","host","USB","31","URB_INTERRUPT in"
"6172","108.610828","host","1.4.1","USB","27","URB_INTERRUPT in"
"6173","108.618799","1.4.1","host","USB","31","URB_INTERRUPT in"
"6174","108.618833","host","1.4.1","USB","27","URB_INTERRUPT in"
"6175","108.626809","1.4.1","host","USB","31","URB_INTERRUPT in"
"6176","108.626830","host","1.4.1","USB","27","URB_INTERRUPT in"
"6177","108.634810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6178","108.634844","host","1.4.1","USB","27","URB_INTERRUPT in"
"6179","108.642806","1.4.1","host","USB","31","URB_INTERRUPT in"
"6180","108.642825","host","1.4.1","USB","27","URB_INTERRUPT in"
"6181","108.650737","1.4.1","host","USB","31","URB_INTERRUPT in"
"6182","108.650810","host","1.4.1","USB","27","URB_INTERRUPT in"
"6183","108.658805","1.4.1","host","USB","31","URB_INTERRUPT in"
"6184","108.658823","host","1.4.1","USB","27","URB_INTERRUPT in"
"6185","108.666711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6186","108.666743","host","1.4.1","USB","27","URB_INTERRUPT in"
"6187","108.682740","1.4.1","host","USB","31","URB_INTERRUPT in"
"6188","108.682780","host","1.4.1","USB","27","URB_INTERRUPT in"
"6189","108.690808","1.4.1","host","USB","31","URB_INTERRUPT in"
"6190","108.690831","host","1.4.1","USB","27","URB_INTERRUPT in"
"6191","108.762814","1.4.1","host","USB","31","URB_INTERRUPT in"
"6192","108.762851","host","1.4.1","USB","27","URB_INTERRUPT in"
"6193","108.826711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6194","108.826745","host","1.4.1","USB","27","URB_INTERRUPT in"
"6195","108.842811","1.4.1","host","USB","31","URB_INTERRUPT in"
"6196","108.842845","host","1.4.1","USB","27","URB_INTERRUPT in"
"6197","108.906711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6198","108.906749","host","1.4.1","USB","27","URB_INTERRUPT in"
"6199","108.914709","1.4.1","host","USB","31","URB_INTERRUPT in"
"6200","108.914736","host","1.4.1","USB","27","URB_INTERRUPT in"
"6201","108.922740","1.4.1","host","USB","31","URB_INTERRUPT in"
"6202","108.922769","host","1.4.1","USB","27","URB_INTERRUPT in"
"6203","108.930738","1.4.1","host","USB","31","URB_INTERRUPT in"
"6204","108.930757","host","1.4.1","USB","27","URB_INTERRUPT in"
"6205","108.938740","1.4.1","host","USB","31","URB_INTERRUPT in"
"6206","108.938763","host","1.4.1","USB","27","URB_INTERRUPT in"
"6207","108.946739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6208","108.946759","host","1.4.1","USB","27","URB_INTERRUPT in"
"6209","108.954779","1.4.1","host","USB","31","URB_INTERRUPT in"
"6210","108.954807","host","1.4.1","USB","27","URB_INTERRUPT in"
"6211","108.962711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6212","108.962736","host","1.4.1","USB","27","URB_INTERRUPT in"
"6213","108.970711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6214","108.970742","host","1.4.1","USB","27","URB_INTERRUPT in"
"6215","108.978710","1.4.1","host","USB","31","URB_INTERRUPT in"
"6216","108.978733","host","1.4.1","USB","27","URB_INTERRUPT in"
"6217","108.986713","1.4.1","host","USB","31","URB_INTERRUPT in"
"6218","108.986750","host","1.4.1","USB","27","URB_INTERRUPT in"
"6219","108.994758","1.4.1","host","USB","31","URB_INTERRUPT in"
"6220","108.994809","host","1.4.1","USB","27","URB_INTERRUPT in"
"6221","109.002710","1.4.1","host","USB","31","URB_INTERRUPT in"
"6222","109.002745","host","1.4.1","USB","27","URB_INTERRUPT in"
"6223","109.010773","1.4.1","host","USB","31","URB_INTERRUPT in"
"6224","109.010794","host","1.4.1","USB","27","URB_INTERRUPT in"
"6225","109.018738","1.4.1","host","USB","31","URB_INTERRUPT in"
"6226","109.018820","host","1.4.1","USB","27","URB_INTERRUPT in"
"6227","109.026711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6228","109.026744","host","1.4.1","USB","27","URB_INTERRUPT in"
"6229","109.034742","1.4.1","host","USB","31","URB_INTERRUPT in"
"6230","109.034815","host","1.4.1","USB","27","URB_INTERRUPT in"
"6231","109.042711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6232","109.042742","host","1.4.1","USB","27","URB_INTERRUPT in"
"6233","109.050712","1.4.1","host","USB","31","URB_INTERRUPT in"
"6234","109.050745","host","1.4.1","USB","27","URB_INTERRUPT in"
"6235","109.058710","1.4.1","host","USB","31","URB_INTERRUPT in"
"6236","109.058738","host","1.4.1","USB","27","URB_INTERRUPT in"
"6237","109.066759","1.4.1","host","USB","31","URB_INTERRUPT in"
"6238","109.066822","host","1.4.1","USB","27","URB_INTERRUPT in"
"6239","109.122719","1.4.1","host","USB","31","URB_INTERRUPT in"
"6240","109.122757","host","1.4.1","USB","27","URB_INTERRUPT in"
"6241","109.146716","1.4.1","host","USB","31","URB_INTERRUPT in"
"6242","109.146814","host","1.4.1","USB","27","URB_INTERRUPT in"
"6243","109.250738","1.4.1","host","USB","31","URB_INTERRUPT in"
"6244","109.250802","host","1.4.1","USB","27","URB_INTERRUPT in"
"6245","109.258714","1.4.1","host","USB","31","URB_INTERRUPT in"
"6246","109.258754","host","1.4.1","USB","27","URB_INTERRUPT in"
"6247","109.274814","1.4.1","host","USB","31","URB_INTERRUPT in"
"6248","109.274851","host","1.4.1","USB","27","URB_INTERRUPT in"
"6249","109.282742","1.4.1","host","USB","31","URB_INTERRUPT in"
"6250","109.282776","host","1.4.1","USB","27","URB_INTERRUPT in"
"6251","109.290783","1.4.1","host","USB","31","URB_INTERRUPT in"
"6252","109.290847","host","1.4.1","USB","27","URB_INTERRUPT in"
"6253","109.298713","1.4.1","host","USB","31","URB_INTERRUPT in"
"6254","109.298742","host","1.4.1","USB","27","URB_INTERRUPT in"
"6255","109.306710","1.4.1","host","USB","31","URB_INTERRUPT in"
"6256","109.306731","host","1.4.1","USB","27","URB_INTERRUPT in"
"6257","109.314820","1.4.1","host","USB","31","URB_INTERRUPT in"
"6258","109.314840","host","1.4.1","USB","27","URB_INTERRUPT in"
"6259","109.322739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6260","109.322762","host","1.4.1","USB","27","URB_INTERRUPT in"
"6261","109.330738","1.4.1","host","USB","31","URB_INTERRUPT in"
"6262","109.330760","host","1.4.1","USB","27","URB_INTERRUPT in"
"6263","109.338810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6264","109.338833","host","1.4.1","USB","27","URB_INTERRUPT in"
"6265","109.346808","1.4.1","host","USB","31","URB_INTERRUPT in"
"6266","109.346830","host","1.4.1","USB","27","URB_INTERRUPT in"
"6267","109.354767","1.4.1","host","USB","31","URB_INTERRUPT in"
"6268","109.354793","host","1.4.1","USB","27","URB_INTERRUPT in"
"6269","109.362813","1.4.1","host","USB","31","URB_INTERRUPT in"
"6270","109.362834","host","1.4.1","USB","27","URB_INTERRUPT in"
"6271","109.370780","1.4.1","host","USB","31","URB_INTERRUPT in"
"6272","109.370838","host","1.4.1","USB","27","URB_INTERRUPT in"
"6273","109.378810","1.4.1","host","USB","31","URB_INTERRUPT in"
"6274","109.378834","host","1.4.1","USB","27","URB_INTERRUPT in"
"6275","109.386811","1.4.1","host","USB","31","URB_INTERRUPT in"
"6276","109.386840","host","1.4.1","USB","27","URB_INTERRUPT in"
"6277","109.394811","1.4.1","host","USB","31","URB_INTERRUPT in"
"6278","109.394834","host","1.4.1","USB","27","URB_INTERRUPT in"
"6279","109.402711","1.4.1","host","USB","31","URB_INTERRUPT in"
"6280","109.402749","host","1.4.1","USB","27","URB_INTERRUPT in"
"6281","109.418808","1.4.1","host","USB","31","URB_INTERRUPT in"
"6282","109.418871","host","1.4.1","USB","27","URB_INTERRUPT in"
"6283","109.426709","1.4.1","host","USB","31","URB_INTERRUPT in"
"6284","109.426730","host","1.4.1","USB","27","URB_INTERRUPT in"
"6285","109.434712","1.4.1","host","USB","31","URB_INTERRUPT in"
"6286","109.434747","host","1.4.1","USB","27","URB_INTERRUPT in"
"6287","109.442736","1.4.1","host","USB","31","URB_INTERRUPT in"
"6288","109.442800","host","1.4.1","USB","27","URB_INTERRUPT in"
"6289","109.450710","1.4.1","host","USB","31","URB_INTERRUPT in"
"6290","109.450743","host","1.4.1","USB","27","URB_INTERRUPT in"
"6291","109.458768","1.4.1","host","USB","31","URB_INTERRUPT in"
"6292","109.458786","host","1.4.1","USB","27","URB_INTERRUPT in"
"6293","109.482739","1.4.1","host","USB","31","URB_INTERRUPT in"
"6294","109.482775","host","1.4.1","USB","27","URB_INTERRUPT in"
"6295","109.490809","1.4.1","host","USB","31","URB_INTERRUPT in"
"6296","109.490834","host","1.4.1","USB","27","URB_INTERRUPT in"
"6297","109.498774","1.4.1","host","USB","31","URB_INTERRUPT in"
"6298","109.498797","host","1.4.1","USB","27","URB_INTERRUPT in"
"6299","109.506809","1.4.1","host","USB","31","URB_INTERRUPT in"
"6300","109.506831","host","1.4.1","USB","27","URB_INTERRUPT in"
"6301","109.522812","1.4.1","host","USB","31","URB_INTERRUPT in"
"6302","109.522844","host","1.4.1","USB","27","URB_INTERRUPT in"
"6303","109.530775","1.4.1","host","USB","31","URB_INTERRUPT in"
"6304","109.530798","host","1.4.1","USB","27","URB_INTERRUPT in"
"6305","109.538713","1.4.1","host","USB","31","URB_INTERRUPT in"
"6306","109.538739","host","1.4.1","USB","27","URB_INTERRUPT in"
"6307","109.538837","1.5.1","host","USB","35","URB_INTERRUPT in"
"6308","109.538851","host","1.5.1","USB","27","URB_INTERRUPT in"
"6309","109.546746","1.4.1","host","USB","31","URB_INTERRUPT in"
"6310","109.546781","host","1.4.1","USB","27","URB_INTERRUPT in"
"6311","109.882866","1.5.1","host","USB","35","URB_INTERRUPT in"
"6312","109.882912","host","1.5.1","USB","27","URB_INTERRUPT in"
